pheme01,pheme02,pheme03,pheme04,pheme05,pheme06,pheme07,pheme08,pheme10,pheme11,pheme12,pheme13,pheme14,pheme15,pheme16,pheme17
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1
1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1
1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1
1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1
1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1
1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1
1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1
1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2
2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2
2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2
2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2
2,1,1,1,1,2,2,1,2,1,1,1,1,2,2,2
2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2
2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2
2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1
1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2
2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2
2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2
2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2
2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2
2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2
2,1,1,1,1,1,2,1,2,1,1,2,1,2,2,2
2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,2
2,1,1,1,1,2,2,1,2,1,1,1,1,2,2,2
2,1,1,2,1,2,2,1,2,1,1,1,1,2,2,2
2,1,1,2,1,2,2,1,2,1,1,2,1,2,2,2
2,1,1,2,1,2,2,1,2,1,1,2,2,2,2,2
2,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2
2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2
2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2
2,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2
2,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2
2,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2
2,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2
2,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2
2,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2
2,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2
2,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2
2,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2
2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2
2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2
2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2
2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2
2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2
2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2
2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,4,2,4,2,2,2,2,2,5,2,2,2,3,3
2,2,4,2,4,2,2,2,2,2,4,2,2,2,3,3
3,2,3,2,4,2,2,2,2,2,4,2,2,2,3,3
4,6,5,3,4,2,2,4,4,4,7,6,4,2,4,4
7,6,7,3,6,2,5,4,5,4,7,8,3,3,5,7
9,6,7,3,6,2,5,7,5,4,7,8,3,3,5,9
9,8,6,7,9,2,7,9,5,7,6,9,4,8,5,9
8,9,6,7,10,2,7,9,5,9,6,9,4,8,5,8
18,11,11,10,15,2,14,7,15,18,18,15,10,14,8,11
21,13,11,9,16,2,17,6,15,18,20,15,11,13,8,13
25,17,17,10,20,2,23,3,20,19,25,20,11,11,10,20
26,17,20,10,21,2,23,3,18,19,25,20,10,11,10,20
30,18,19,13,22,2,22,2,18,17,29,22,7,9,9,18
29,18,19,13,21,2,22,2,17,17,28,22,7,9,9,17
30,17,21,13,20,2,25,2,18,17,28,23,7,9,9,17
29,17,23,13,20,2,25,2,18,16,28,22,7,8,9,17
28,16,23,12,20,2,25,2,18,16,28,22,7,8,9,17
28,16,23,12,20,2,25,2,18,16,29,21,6,8,9,17
26,15,25,11,18,2,26,2,17,18,27,20,5,7,8,15
26,14,25,10,18,2,25,2,17,20,26,20,5,6,7,15
24,14,24,9,17,2,25,2,17,22,24,20,3,5,7,14
24,13,23,8,16,2,24,2,16,22,24,19,3,4,6,14
23,13,22,8,16,2,23,2,16,22,23,17,3,3,6,12
23,13,22,8,15,2,22,2,15,23,23,17,3,3,5,12
